DateTime,Text,URL,Reply,Retweet,Like,QuoteTweet
2021-6-24 22:54,可視化を「見える化」と言われることで積極的に違和感を覚える化！,https://twitter.com/skytomo221/status/1408061027833454604,0,0,3,0
2021-6-19 11:49,BASICは親だと思ってついていくには難しいところがある,https://twitter.com/skytomo221/status/1406081712765870084,0,0,1,0
2021-6-27 15:19,?????????? かにかにカニバリズム ??????????,https://twitter.com/skytomo221/status/1409033514469629952,0,1,9,0
2021-6-20 15:52,@gyoh_learnlearn 例えば、1階が4m分ある建物で、りんごが常に床から1mの地点にあったとします。りんごが1Fにあるとき、りんごは0.25階に位置しますが、天井関数で「りんごが1階にある」とみなし、B1Fにあるときは、りんごは-0.75階に位置しますが、床関数で「りんごが地下1階にある」とみなすなと思いました,https://twitter.com/skytomo221/status/1406505181135572992,1,0,1,0
2021-6-27 10:45,正規表現はいいぞPEGはもっといいぞ,https://twitter.com/skytomo221/status/1408964762923241476,0,0,1,0
2021-6-23 8:56,昨日今日にかけてシェルコマンドでこねこねしていたのですが、awkコマンドが細かいところに手が届いて便利だということを知りました,https://twitter.com/skytomo221/status/1407487599862706178,1,0,1,0
2021-6-24 22:55,今日は月がきれい化…,https://twitter.com/skytomo221/status/1408061336043495424,0,0,5,1
2021-6-24 18:37,ほえーSixelっていうのがあるんだ僕はANSIカラーまでしか知らなかった,https://twitter.com/skytomo221/status/1407996247353434116,1,0,3,0
2021-6-23 8:50,シェルの気持ちもちもち,https://twitter.com/skytomo221/status/1407486170724851716,0,0,2,0
2021-6-27 15:18,カニバリズムだ！,https://twitter.com/skytomo221/status/1409033483234680833,0,0,1,0
2021-6-23 10:07,JupyterLabでJuliaを使ったら遅くなったりするのかな,https://twitter.com/skytomo221/status/1407505545343377411,0,0,1,1
2021-6-24 18:38,綺麗な画像どうやって出すんだろって思ってたけどちゃんと調べたことなかった,https://twitter.com/skytomo221/status/1407996451385270276,0,0,1,0
2021-6-24 22:33,#tegaki_dt https://t.co/qIKdl2CT7K,https://twitter.com/skytomo221/status/1408055795288199180,0,1,10,0
2021-6-20 15:56,@gyoh_learnlearn 「天井を基準に」というのは、地面から、1階分の高さを1としたとき、「天井が1の地点にあるので、ここの階は1階とみなす」「天井が2の地点にあるので、ここの階は2階とみなす」…ということです。同様に「床を基準に」とは「床が-3の地点にあるので、ここの階は地下3階とみなす」ということです。,https://twitter.com/skytomo221/status/1406506146555330561,1,0,1,0
2021-6-17 11:04,@HeinrichM1115 「頭痛が痛い」んじゃなくて「頭痛で痛い」ならまだ分かります。「頭が頭痛で痛い」のであって「頭痛が痛い」はなんか重言以前に不自然な日本語って感じがしますね。,https://twitter.com/skytomo221/status/1405345478523297795,0,0,3,0
2021-6-11 12:07,うっ,https://twitter.com/skytomo221/status/1403187121112813569,0,0,0,0
2021-6-11 11:14,@casolot_ TypeScriptを学びたいのに，JavaScriptも学ばないといけないといけない矛盾…,https://twitter.com/skytomo221/status/1403173766578925569,1,0,2,0
2021-6-15 21:05,@S_Y15 こんな感じでスペースの報告しか出てきませんね… https://t.co/cwVKlLreVU,https://twitter.com/skytomo221/status/1404772044877615105,1,0,1,0
2021-6-11 12:18,型があるバージョンのScratch欲しくないですか？,https://twitter.com/skytomo221/status/1403189790606991361,0,0,0,0
2021-6-15 20:52,https://t.co/5bVFsccMHL,https://twitter.com/skytomo221/status/1404768676188803077,0,0,3,0
2021-6-15 21:00,スペースってコメントできないのか、できないのか……,https://twitter.com/skytomo221/status/1404770828491759616,1,0,3,0
2021-6-16 14:16,docker composeとdocker-composeで挙動が違うんですか！ https://t.co/M0FV1QQ6WW,https://twitter.com/skytomo221/status/1405031520067198979,0,0,3,0
2021-6-12 10:15,@viterum_24 まいにちねこねこ,https://twitter.com/skytomo221/status/1403521322387316740,0,0,2,0
2021-6-11 12:00,いいなー私も有年でうねうねしたい,https://twitter.com/skytomo221/status/1403185335568257027,1,0,4,0
2021-6-15 21:02,しかもPCからだとスペースに参加できないのか,https://twitter.com/skytomo221/status/1404771283812831232,0,0,2,0
2021-6-10 12:11,技術はすごいのに、そのすごい技術を使うためにすごい時間を書けてドキュメントを読んでいる自分がアホらしくなるときがあるので、ボトルネックが自分にあるというのは共感できる,https://twitter.com/skytomo221/status/1402825678190305282,1,0,2,0
2021-6-19 11:30,Segmentation fault (core dumped)→ ！！！→ gcc -gオプションでコンパイル→ コアダンプファイルが出力されない！どうして…,https://twitter.com/skytomo221/status/1406076826028412929,0,0,2,0
2021-6-12 10:17,僕「僕だってさすがに常識偏差値は50くらいあるよ」友達「常識偏差値ってなんだよ、50より上だったらそれ世間の常識から離れてるから常識じゃないじゃん」僕「たしかにwww」,https://twitter.com/skytomo221/status/1403521737610784770,0,10,61,0
2021-6-10 12:11,あと何度も忘れて何度もググったりね（正規表現とか）,https://twitter.com/skytomo221/status/1402825679247265792,0,0,2,0
2021-6-10 12:11,「ボトルネックはお前」っていう通知が来て、めちゃくちゃ笑ってしまった。いや、ごめんなさい??,https://twitter.com/skytomo221/status/1402825677183672323,1,0,10,0
2021-6-15 21:08,@S_Y15 僕がSYさんにメンション飛ばしまくるやばい人になるしかない,https://twitter.com/skytomo221/status/1404772772354543619,0,0,0,0
2021-6-18 22:07,@yuina_prototype もしかしてホタル！ですか！？,https://twitter.com/skytomo221/status/1405874765944934403,1,0,0,0
2021-6-10 11:51,@kkp6421 もし57だったら物議醸しそう,https://twitter.com/skytomo221/status/1402820763040641025,1,0,1,0
2021-6-19 11:49,私が最初に触ったのはBASICですが、親はC#だと思ってる,https://twitter.com/skytomo221/status/1406081567622012928,1,0,1,0
2021-6-1 22:30,昨日の日記です。コーヒーカップでロジバンを作ったり、ゲームしたりしましたhttps://t.co/LJD3RJJ1f6 https://t.co/DngWgf6cat,https://twitter.com/skytomo221/status/1399719943743193091,1,0,5,0
2021-5-28 16:14,@t2saras …！普通にそう読む人がいそうですね少なくともいえーーーよりは判ってもらえると思います（それはそう）,https://twitter.com/skytomo221/status/1398175782497767428,0,0,1,0
2021-5-28 10:01,@Anubis_369 その読み方もいいですね！,https://twitter.com/skytomo221/status/1398082077006843905,0,0,1,0
2021-5-28 15:16,@takuchalle アイトリプルイーという読み方は認めないという過激派なんでしょうね…（すっとぼけ）,https://twitter.com/skytomo221/status/1398161353790001152,0,0,1,0
2021-6-4 21:46,フォロワー！！！ https://t.co/z5Z2Uyf2ko,https://twitter.com/skytomo221/status/1400795973773783044,1,0,8,0
2021-5-28 16:09,@t2saras あいさんいー…,https://twitter.com/skytomo221/status/1398174554422345730,1,0,0,0
2021-6-1 22:33,続き https://t.co/jPAHiT4dZS,https://twitter.com/skytomo221/status/1399720692271267849,0,1,1,0
2021-5-27 21:03,ネタなので、「アイトリプルイー」って言ったら「それはない」ってリプしますのでよろしくお願いします。,https://twitter.com/skytomo221/status/1397886206369665024,0,1,13,1
2021-6-1 23:18,Ghidra、すご… https://t.co/Qnlc7wR6Ra,https://twitter.com/skytomo221/status/1399732109049163776,1,1,5,0
2021-6-9 23:41,@Lycolia りこさんは誰がどう読んでもりこさんですね…,https://twitter.com/skytomo221/status/1402637083072557057,1,0,1,0
2021-6-10 9:45,これはけっこう思ってて今作ってる言語ではx1 mi x2 x3 x4 ...をx1 = x2 = x3 = x4 = ... = 私のようにしようと思っていたのですが、実際どういう構造にしたら一番いいんでしょうね,https://twitter.com/skytomo221/status/1402788995273158656,0,0,1,0
2021-6-2 20:45,@qq542vev 1ヶ月1GB??辛い… .oidai インターネットが自由に使えない苦痛はよくわかります…あんまりお話ししたことがなかったので、通信量を割けるようになったときにはもっとお話しましょう .ai,https://twitter.com/skytomo221/status/1400056092554526721,1,0,1,0
2021-5-28 15:03,@ose_tweety その読み方は違いますねー,https://twitter.com/skytomo221/status/1398157978683858944,0,0,1,0
2021-5-28 15:02,@Megido9999 @ose_tweety ネタです。ごめんなさい??https://t.co/jiW4uDO1XB,https://twitter.com/skytomo221/status/1398157782226927618,0,0,2,0
2021-5-28 10:03,@flytorisan ゆるしてください…https://t.co/4CNxEj9tEs,https://twitter.com/skytomo221/status/1398082576552583168,1,0,0,0
2021-5-28 15:04,@ppp200x @pppnat ごめんなさい、その読み方はちょっと…,https://twitter.com/skytomo221/status/1398158259635187715,0,0,0,0
2021-6-3 18:57,昨日の日記ですhttps://t.co/Q2AT6NUo9D https://t.co/cOFe9OsnkL,https://twitter.com/skytomo221/status/1400391117363765251,0,0,7,0
2021-6-8 22:19,また変なニックネームつけられてる… https://t.co/zT1hAn7frp,https://twitter.com/skytomo221/status/1402253992030265354,1,2,3,0
2021-6-4 22:00,これをおとといしました,https://twitter.com/skytomo221/status/1400799582523518980,1,0,0,0
2021-6-1 23:20,post_pgo_initializationとか__scrt_initialize_default_local_stdio_optionsとかどうやって分かるのか気になるな,https://twitter.com/skytomo221/status/1399732649887899648,0,0,1,0
2021-6-4 22:01,PCの画面ではVRChatできているのにねー,https://twitter.com/skytomo221/status/1400799750111195142,0,0,0,0
2021-5-27 21:00,他の読み方がある場合は、リプを下さい～^^,https://twitter.com/skytomo221/status/1397885361305505793,3,0,0,0
2021-5-26 20:39,ぜんぜん関係ないけどu0_a266さん最近はてブロのデザイン変えました？,https://twitter.com/skytomo221/status/1397517639379931137,0,0,3,0
2021-5-24 21:45,昨日の日記https://t.co/ePOqmCeDG8 https://t.co/fndFJhp1i6,https://twitter.com/skytomo221/status/1396809612943237126,1,0,1,0
2021-5-27 21:00,こんにちは～！皆さんは、IEEEをなんと読みますか？気になるので、投票とリツイートお願いします！！,https://twitter.com/skytomo221/status/1397885358541393923,5,22,38,12
2021-5-28 10:01,@flytorisan それはないですねー,https://twitter.com/skytomo221/status/1398081908412583937,1,0,0,0
2021-5-28 1:39,キツイ人、普通にちくちく言葉で草,https://twitter.com/skytomo221/status/1397955579398684672,0,0,4,0
2021-5-28 10:01,@Lycolia …！,https://twitter.com/skytomo221/status/1398081962556882956,0,0,1,0
2021-5-26 20:42,@lu8416 ??,https://twitter.com/skytomo221/status/1397518571115143170,0,0,2,0
2021-5-28 10:01,@takaxp それはないですね,https://twitter.com/skytomo221/status/1398081869741105154,1,0,1,0
2021-5-26 22:28,@adijfdkfjklsjf おーやっぱり！見やすい上になんか印象に残りやすい感じがあっていいですよね?,https://twitter.com/skytomo221/status/1397545256783015936,0,0,1,0
2021-5-28 1:39,これは正しい,https://twitter.com/skytomo221/status/1397955620129579008,0,0,2,0
2021-5-26 19:54,最近ツイートしなさすぎるな,https://twitter.com/skytomo221/status/1397506544091107335,0,0,0,0
2021-5-26 19:55,月食見ようとしたらぽつぽつと雨が降ってた,https://twitter.com/skytomo221/status/1397506717441658886,0,0,2,0
2021-5-26 20:27,https://t.co/P64e10Dst8,https://twitter.com/skytomo221/status/1397514662393131015,0,1,4,0
2021-5-27 22:02,@sarubo2016 その読み方はないですね！,https://twitter.com/skytomo221/status/1397901109272875021,0,0,1,0
2021-5-26 20:00,人力マルコフ連鎖,https://twitter.com/skytomo221/status/1397507829246820361,0,0,1,0
2021-5-26 21:59,皆既月食です https://t.co/I2QsniCIPm,https://twitter.com/skytomo221/status/1397537813168476160,0,0,13,0
2021-5-24 21:45,https://t.co/zIEBLShAoo,https://twitter.com/skytomo221/status/1396809640776667141,0,1,4,0
2021-5-28 1:38,やめろやめろー,https://twitter.com/skytomo221/status/1397955284471992322,0,0,2,0
2021-5-13 20:32,@toufu_iccho_ おお、遂に！おめでとうございます！??????,https://twitter.com/skytomo221/status/1392804974367703041,1,0,1,0
2021-5-9 18:40,@Nihil_2000 フォントの問題ですかね…？,https://twitter.com/skytomo221/status/1391327304261849092,1,0,0,0
2021-5-4 9:09,https://t.co/WD3gR2B14E,https://twitter.com/skytomo221/status/1389371691373977605,0,0,0,0
2021-5-4 12:44,@sosoBOTpi 直してみたので試してみてください～https://t.co/K1MPlPMVmk,https://twitter.com/skytomo221/status/1389425583973490690,1,0,1,0
2021-5-8 13:28,一文で矛盾するな https://t.co/7FdWux8frP,https://twitter.com/skytomo221/status/1390886225855217665,0,6,32,0
2021-5-5 18:30,@MugiSus おめでとうございます??,https://twitter.com/skytomo221/status/1389875020340604928,1,0,0,0
2021-5-21 18:21,@kanomaru2929_fn おお！だいぶ遅い祝福ですが、合格と入学おめでとうございます！??,https://twitter.com/skytomo221/status/1395670993692069889,1,0,1,0
2021-5-8 0:07,@kousou4129 142人ですね https://t.co/kjGORJbEPF,https://twitter.com/skytomo221/status/1390684636552908802,0,0,0,0
2021-5-15 11:48,@SPcurrent 階段を登ると標高が上がり、少し気圧が下がるので、その微妙な気圧の差で上った階数を割り出していたと思います。気圧はこのアプリの「センサー出力」項目欄の「圧力」から具体的な値を知ることができるので、興味があったら試してみるといいかも。https://t.co/XreokFHZMs,https://twitter.com/skytomo221/status/1393397877225910274,1,0,5,1
2021-5-9 19:21,@Nihil_2000 もしくは「ツール」→「辞書の個別設定」（Ctrl+P）で見出しフォントの「システムフォントを用いる」のチェックボックスを外して、フォントを設定することで、その辞書だけに固有のフォントを割り当てることもできます。 https://t.co/l6ISI6hIch,https://twitter.com/skytomo221/status/1391337573994225665,1,0,1,0
2021-5-5 1:00,わたくし、こういうものですが…と言ってArch Linuxのロゴを見せつけてくるしのなぎさん https://t.co/J92F67HWGx,https://twitter.com/skytomo221/status/1389611007501225984,0,3,18,0
2021-5-12 23:24,まいにちねこねこ #tegaki_dt https://t.co/vpwxX3bTmX,https://twitter.com/skytomo221/status/1392485768635895809,0,1,21,0
2021-5-7 22:33,@nanana____kun4 90人,https://twitter.com/skytomo221/status/1390661032159240196,0,0,1,0
2021-5-12 7:53,やけに固い菓子パンだと思ったら布団噛んでた,https://twitter.com/skytomo221/status/1392251560302809088,1,0,7,0
2021-5-15 11:44,@SPcurrent たしか気圧計で計っていたと思います。,https://twitter.com/skytomo221/status/1393396915396505601,2,0,1,0
2021-5-4 12:44,@sosoBOTpi ちなみにこんな感じで修正されています。特に問題なければこのままmainブランチにマージする予定です。https://t.co/WaKWqhPPFq,https://twitter.com/skytomo221/status/1389425699262398464,0,0,1,0
2021-5-9 19:18,@Nihil_2000 メニューバーから「ツール」→「環境設定」（もしくは Ctrl + Shift + P）でフォントを変えられるはずです。 https://t.co/ClzdZwMe2T,https://twitter.com/skytomo221/status/1391336795040669706,1,0,2,0
2021-5-4 12:14,@qq542vev coi coi .ui,https://twitter.com/skytomo221/status/1389418059299835906,1,0,1,0
2021-5-1 13:07,#UnicodeはくらげをEmojiに追加しろ,https://twitter.com/skytomo221/status/1388344361813901317,0,1,6,0
2021-4-18 23:02,昨日の日記。初めてアバターを作って、魚釣りをして、ドッペルゲンガーへ行きました。Hsjoihsさんとアザラシさんとsksatさんとフレンドになりました。 #はてなブログ初めてのアバター作り - 私が気にする100の事象https://t.co/xldb8E0sMY,https://twitter.com/skytomo221/status/1383782927171870732,1,0,4,0
2021-4-25 1:26,前方後円墳と後方彼氏面ってぶっちゃけどっちが強いの？,https://twitter.com/skytomo221/status/1385993441826377729,0,1,10,0
2021-4-21 20:43,@rafenemine よしよし～,https://twitter.com/skytomo221/status/1384835265173196805,1,0,1,0
2021-4-21 8:21,「TLから何も学ばないBotです」←これすき,https://twitter.com/skytomo221/status/1384648419277295617,0,0,2,0
2021-4-18 23:16,Hsjoihsさんとazarashiさんとsksatさんとshinoさん（作ったアバターを見せに行きました） https://t.co/ekBXVJB6rI,https://twitter.com/skytomo221/status/1383786638287929348,0,0,5,0
2021-4-19 0:58,@8_8cm_FlaK おやすみなさい?,https://twitter.com/skytomo221/status/1383812086933778444,1,0,0,0
2021-4-24 0:15,今日の https://t.co/kpfibU2qBt,https://twitter.com/skytomo221/status/1385613272288661504,1,0,11,0
2021-4-25 10:26,これ ko'a じゃなくて ri が使えたな、反省,https://twitter.com/skytomo221/status/1386129529630978053,1,0,1,0
2021-4-18 10:09,プロは一駅前ではなく一駅先で降りる,https://twitter.com/skytomo221/status/1383588512457400320,0,0,3,0
2021-4-18 23:16,魚釣りとドッペルゲンガー https://t.co/8UjzGleEhe,https://twitter.com/skytomo221/status/1383786623180042246,1,0,2,0
2021-4-21 8:27,ｱｯ https://t.co/9qfmQ1r5BH,https://twitter.com/skytomo221/status/1384649914324451333,0,0,11,0
2021-4-24 21:18,@qq542vev fa'oまあ、VPNを使うのはあんまり好ましくないと思っていて、とりあえず見れるようにして欲しいものをリストにしています。そっちの方が後の人が困らないし、正規の方法だと思うので。そのリストが通るかどうかは怪しいですが…?? mu'o,https://twitter.com/skytomo221/status/1385931054716841993,1,0,1,0
2021-4-18 23:16,魚釣り https://t.co/lkGSwNCxF0,https://twitter.com/skytomo221/status/1383786615152156680,1,0,3,0
2021-4-27 20:01,イコールのニコールさん…,https://twitter.com/skytomo221/status/1386998957897703429,0,0,3,0
2021-4-23 7:04,@lu8416 おはようございます?,https://twitter.com/skytomo221/status/1385353960962199553,1,0,1,0
2021-4-25 10:27,書いたり消したりを重ねるうちに、冗長な表現が残ってしまうことが多々ある,https://twitter.com/skytomo221/status/1386129821139308546,0,0,0,1
2021-4-18 16:21,歩いて中央駅まで戻ってみるか,https://twitter.com/skytomo221/status/1383682017955442689,0,0,3,0
2021-4-18 23:16,初めてのアバター作り https://t.co/MXf2i1ps83,https://twitter.com/skytomo221/status/1383786630603964433,1,1,8,0
2021-4-29 10:59,@yusuke_kosen20s KNCTで調べると3つ以上ありますね…https://t.co/ddqnWeykQ7,https://twitter.com/skytomo221/status/1387587270241226754,1,1,1,0
2021-4-24 21:16,@qq542vev coi .vev .i ki'e tcidu .i lo cnino julne cei broda cu basti ca lo cabna nanca .i .oi broda fi lo se nitcu be fi lo se tadni .i mi pilno lo skami poi jorne lo drata julne .enai la'o zoi .VPN. zoi goi ko'a .i pe'i lo nu pilno ko'a na drani,https://twitter.com/skytomo221/status/1385930762491285505,1,0,1,1
2021-4-16 11:21,「耳触りのいい音楽だった」と言う人に対して「目触りのいい映画だった」とか言ってみたい,https://twitter.com/skytomo221/status/1382881831498895360,1,2,6,0
2021-4-14 15:05,sin関数は青，cos関数は赤のイメージがあります．,https://twitter.com/skytomo221/status/1382213385337536513,2,0,2,0
2021-4-16 7:44,おはようございます,https://twitter.com/skytomo221/status/1382827191600259076,1,0,4,0
2021-4-14 12:39,.@sepi_dev 「好きな天気がくもりの人もいるんだから，くもりがいい天気でも良くない？」僕「なるほど」,https://twitter.com/skytomo221/status/1382176775329902599,0,0,2,0
2021-4-16 7:44,昨日「なぜ何もツイートしないのではなく、何かをツイートするのか」を考えてた,https://twitter.com/skytomo221/status/1382827199439335428,0,1,8,0
2021-4-14 14:02,面白そう,https://twitter.com/skytomo221/status/1382197519283748870,0,0,0,0
2021-4-14 12:59,なぜか研究室の自分のデスクの上にCPUの創りかたの本がある（面白いからちょっと読んだ） https://t.co/mFzxG1CikM,https://twitter.com/skytomo221/status/1382181628978483203,1,3,21,0
2021-4-15 20:34,! https://t.co/IkGnQseKhx,https://twitter.com/skytomo221/status/1382658579807629320,0,1,0,0
2021-4-16 10:09,@flemmings243nez ???！,https://twitter.com/skytomo221/status/1382863584758091777,0,0,1,0
2021-4-14 14:04,C#最近使ってないから，時間が空いたらやってみます．,https://twitter.com/skytomo221/status/1382197961682128899,0,0,0,0
2021-4-14 15:14,進捗を生まないと時間が進まない世界が良かった,https://twitter.com/skytomo221/status/1382215726300237827,0,0,0,0
2021-4-15 14:31,プログラミングを始めるにあたって，環境構築がある意味一番の難関だったりするので頑張ってくれ～という気持ちでいつもいます．,https://twitter.com/skytomo221/status/1382567179179024387,0,0,11,0
2021-4-16 13:26,@flemmings243nez あ゛あ゛あ゛あ゛（発狂）,https://twitter.com/skytomo221/status/1382913336199716864,0,0,1,0
2021-4-16 13:22,これすき,https://twitter.com/skytomo221/status/1382912268577370118,0,0,0,0
2021-4-14 15:06,黄色はタンジェントかな,https://twitter.com/skytomo221/status/1382213596332007429,0,0,0,0
2021-4-18 9:49,鹿児島中央駅に着きました！それでどうやって鹿児島大学に行くんですか？（計画性かない人）,https://twitter.com/skytomo221/status/1383583423030202368,0,0,4,0
2021-4-14 12:44,@MugiSus おはようございます,https://twitter.com/skytomo221/status/1382177841748447243,1,0,1,0
2021-4-15 20:38,@viterum_VRC わいわい！,https://twitter.com/skytomo221/status/1382659476793139205,0,0,1,0
2021-4-18 9:59,2、3回行ったことある場所なら記憶と勘でなんとかなるんだなあになった,https://twitter.com/skytomo221/status/1383585870247124997,0,0,2,0
2021-4-14 13:10,この本で「データシート」という概念を知ったのですが，昨日この言葉をツイートで見かけたのでおおーってなってた（覚えた言葉が実際に使われているのを見るとちょっと感動するよね）．,https://twitter.com/skytomo221/status/1382184373579960324,0,0,6,0
2021-4-12 18:42,嫌すぎる,https://twitter.com/skytomo221/status/1381543125223534598,0,0,0,0
2021-4-14 12:23,https://t.co/rFOuYMHTeO,https://twitter.com/skytomo221/status/1382172724534005768,0,0,2,0
2021-4-12 18:41,「でも、キミ、coi ro doって言ってたよね？()」,https://twitter.com/skytomo221/status/1381543070190108672,1,0,2,1
2021-4-12 18:30,@slaimsan ！！！ちょっと使ってみます！,https://twitter.com/skytomo221/status/1381540251621974019,0,0,0,0
2021-4-12 18:25,僕ですか？地道にSimejiでロジバン打ってます,https://twitter.com/skytomo221/status/1381539063308505088,1,0,0,0
2021-4-12 18:27,mをスライドするとアポストロフィが打てるのが便利 https://t.co/HPhnART0kB,https://twitter.com/skytomo221/status/1381539431794888707,1,0,4,0
2021-4-12 18:34,ロジハラだ,https://twitter.com/skytomo221/status/1381541238868832258,1,0,0,0
2021-4-12 23:44,@Lycolia おやすみなさい～,https://twitter.com/skytomo221/status/1381619303548481541,1,0,0,0
2021-4-13 13:13,こんにちは，skymwaです．,https://twitter.com/skytomo221/status/1381822949594857472,0,0,6,0
2021-4-12 18:36,これほんとすき,https://twitter.com/skytomo221/status/1381541693430755330,0,0,0,0
2021-4-12 18:44,ロジハラで思い出したけど、これはガチでロジハラ https://t.co/kEqg00SDDb,https://twitter.com/skytomo221/status/1381543634357522433,1,1,5,1
2021-4-12 18:44,Google Docsはロジバン過激派だった…？,https://twitter.com/skytomo221/status/1381543785520193537,0,0,0,0
2021-4-14 11:20,そういう日もある https://t.co/P8Tl9Pr855,https://twitter.com/skytomo221/status/1382156658139226118,0,0,1,0
2021-4-13 14:25,学校，Vimの公式サイトはブロックされて見れないけど，Emacsの公式サイトは見れるので，学校はEmac派だということがわかる．,https://twitter.com/skytomo221/status/1381840864817733632,1,14,64,0
2021-4-12 18:37,自然言語処理じゃなくて人間言語処理なんだよな、Natural Language ProcessingじゃなくてHuman  Language Processing,https://twitter.com/skytomo221/status/1381541909714247683,2,1,8,0
2021-4-12 18:37,#自然言語にwell-definedを求めるな,https://twitter.com/skytomo221/status/1381542073426345985,0,0,4,0
2021-4-12 23:27,日本語「氾濫させていただきます」,https://twitter.com/skytomo221/status/1381615006219821058,0,3,2,0
2021-4-14 8:51,@Lycolia ダメでした… https://t.co/UV2LvvNPlA,https://twitter.com/skytomo221/status/1382119310433275906,1,0,0,0
2021-4-14 11:21,「C'est la vie」と「そういう日もある」，だいたい同じニュアンスかも．,https://twitter.com/skytomo221/status/1382156937244991489,0,1,3,0
2021-4-13 13:41,「～して良い理由にはならないけど人に～する理由にはなる」，なるほど．,https://twitter.com/skytomo221/status/1381829929122156544,0,0,0,0
2021-4-11 23:06,@pianists_s ！！！,https://twitter.com/skytomo221/status/1381247238106537985,1,0,0,0
2021-4-12 18:25,いいな～,https://twitter.com/skytomo221/status/1381538858173562884,0,0,0,0
2021-4-9 20:13,うぅ、わかりません…,https://twitter.com/skytomo221/status/1380478928540737539,0,0,1,0
2021-4-12 17:12,人間が遅延評価（必要になるまで行わないこと）をしようとすると酷い目に遭うので、やめましょう,https://twitter.com/skytomo221/status/1381520670488584192,0,2,5,0
2021-4-11 21:07,世界一面白おかしいbioを見てしまったんだけど、これ笑えるの世界で僕だけしかいなさそう,https://twitter.com/skytomo221/status/1381217229795074052,0,0,1,0
2021-4-11 19:45,これだけで何の曲聞いているのか分かってしまうの末期,https://twitter.com/skytomo221/status/1381196809691787264,0,0,0,0
2021-4-11 23:07,@pianists_s Kawaii Future Bass いいですよね！,https://twitter.com/skytomo221/status/1381247506839793664,0,0,0,0
2021-4-11 20:18,と思ったけどそれがVR感覚を認知できないということか,https://twitter.com/skytomo221/status/1381205120617091072,0,0,2,0
2021-4-11 18:18,Tbanaさん！高専の話とかが色々できて楽しかったです。ありがとうございます！,https://twitter.com/skytomo221/status/1381174821963243526,0,0,2,0
2021-4-11 21:33,@flemmings243nez 頑張ってください???,https://twitter.com/skytomo221/status/1381223905457696774,0,0,1,0
2021-4-12 18:15,Googleのロジバンキーボード、iOS版にはないから試したことない（にふさん曰くそんなに便利というわけでもないらしいけど）,https://twitter.com/skytomo221/status/1381536492078522370,0,0,1,1
2021-4-9 20:05,これ、MeCabの語源がめかぶだからダメってこと？,https://twitter.com/skytomo221/status/1380476935042605061,1,0,1,0
2021-4-11 20:19,チンパンジーは自分で自分をくすぐって笑い、人間はVRChat空間で自分を自分でなでると……,https://twitter.com/skytomo221/status/1381205139302707203,0,1,6,0
2021-4-12 18:24,は？マジ？つよ,https://twitter.com/skytomo221/status/1381538683812151296,0,0,0,0
2021-4-12 7:49,足りぬ足りぬは睡眠時間が足りぬになってる https://t.co/XiIxPgcCTz,https://twitter.com/skytomo221/status/1381378831538262016,0,0,4,0
2021-4-11 20:03,いいサムネとタイトル https://t.co/pdrv5Fcfdi,https://twitter.com/skytomo221/status/1381201328785874946,2,2,11,0
2021-4-10 12:29,@Lycolia たしかにクラゲを食べてないとそんな名前付けませんよね,https://twitter.com/skytomo221/status/1380724514808471559,0,0,0,0
2021-4-12 18:22,個人的には h と ' を入れ替えてみたらどうなのかと気になります。,https://twitter.com/skytomo221/status/1381538274028658688,0,0,1,0
2021-4-11 20:18,自分で足の裏を触っても、脳みそが自分の動きを予測できるからくすぐったくないけど、向こう側の相手は脳みそが完全に自分の動きと同期していることを認識できないから、なんか驚くのかなと思いました。,https://twitter.com/skytomo221/status/1381205117936959488,1,0,2,0
2021-4-11 20:05,昨日の日記です。VRChatでベロイさんとTbanaさんに会いました！https://t.co/QQozKvRN4P,https://twitter.com/skytomo221/status/1381201657795551232,0,0,0,0
2021-4-9 7:47,見た目で判断してはいけないならば、内面で判断してもいけないはずで、結局のところ、判断していいのは、自分に害を与えるか与えないかだけになる,https://twitter.com/skytomo221/status/1380291179158282242,3,1,11,0
2021-4-7 20:51,日本語も公用語ではないのでは…というクソリプをしようと思ったら、ICAOでパスポートのフォーマットがある程度決まっていて、英語とかを書くように推奨されているらしい、とニコールさんに言われました。,https://twitter.com/skytomo221/status/1379763855543336960,2,0,2,0
2021-4-9 7:40,?,https://twitter.com/skytomo221/status/1380289538245857281,0,0,0,0
2021-4-9 8:58,友達曰く「人は見た目『だけ』で判断してはいけない」らしい。たしかにそうかも。,https://twitter.com/skytomo221/status/1380309046482235394,0,1,3,0
2021-4-9 19:55,くらげ食べちゃうのかー……,https://twitter.com/skytomo221/status/1380474484461727745,1,0,0,0
2021-4-8 13:06,@Iwancof_ptr Bitwarden,https://twitter.com/skytomo221/status/1380009016982577155,0,0,1,0
2021-4-9 8:23,@i_ryo_1030 肌の色や、太っている痩せているなどの身体的特徴で判断していない状況を考えてみると、そういう状況では大抵、精神的な疾患を持っているなどの「内面」でも判断してはいけないのでは？じゃあ、「見た目で判断してはいけないならば、内面で判断してもいけないはず」だよね、という趣旨のツイートかも。,https://twitter.com/skytomo221/status/1380300270983278592,1,0,0,0
